block_number,timestamp,token_address,token_balance,user_address
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,750000000071148900,0x00ac9eec7fcbfb335ff678e4137e2e3383989204
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,21731721479063620,0x00ba280c55643f707e23376c948be41b5468ef58
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,30000000000000000,0x01a1d2750b2c7aad954698c1e9596f5ccabdd265
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,11000000000000000,0x04028198e451f64212c33ca22cb3b1fba6272459
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,600000000000000000,0x0499d44beec210cb334b3c366348abe4810db52e
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,17000000000000000,0x04c0cc73de341ef5dca540fc8ebef24c574e7a83
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,13000000000000000,0x055fda7eb509cc338c898b0f698b7624387ab813
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,1010000000000000000,0x0567fedec3c958441e5ed154704f2f563cb220ed
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,900000000000000000,0x06478c27c23e73c40757216a620339fd8788ecca
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,495000000000000000,0x07687b40f1e807f94ea49206cbbe28111793fb7f
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,500000000000000000,0x0797fc6d6f3762d33728e0eeb9c82dd301f3467b
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,20000000000000000,0x07bacaa97acf2c0d2091f49e3617074cfb54b751
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,10000000000000000,0x0852022531ee6b8cd7dd668299904c7b37129102
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,481000000000000000,0x09a4687adb440c78ab93283b03c46381f2e4cbf3
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,955000000000000000,0x0a7d37da91a4f1eb5b39c439a6dabf4369f8cc42
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,550000000000000000,0x0c921b6913302802f5e6a3908c9e3ee6171405da
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,550000000000000000,0x0ccfa1c3441f3febdcee067bd1cbe3af7bbb614b
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,50000000000000000,0x0dc69f398a6c1b6d1777ff4be17cdb97ca7e5786
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,570000000000000000,0x0e37e122456fc28b5998de19833ff9f435f41038
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,1000000000000000000,0x0e969f847f8f2dff9f6892fe834be92a1cc96f7a
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,425000000000000000,0x0eec70678a2e67a0aecacbea56d2426713c78562
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,570000000000000000,0x0f8b8801a738ba366b1703c35057c0fa6bcef5dd
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,20000000000000000,0x0fa0b79aa0c2f941ba002dd498f856686ab9934c
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,856309141156305000,0x10115ea72868edacc4fda8f398043ca593f5b830
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,20000000000000000,0x105f7121079dc74414e5802d9a971c61987f8698
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,2000000635672992200,0x1169a721e2e2052ac3768ca3a6e120b745247097
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,800000000000000000,0x11c0f196e606916cb18211e0750924a2a6ea4917
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,100000000000000000,0x12ef2cd4231d5cf655a6cdd4ac1524ffaa439c17
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,13000001403179024,0x14a5a065f6645aa70643297f64462001c7c1d112
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,1000000000000000000,0x156daf376cfbdd938c470a227508b0ba022c998f
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,21000050800000000,0x168fc6735f2d16955ceefe3c326b58f2b709ad4f
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,500000000000000000,0x171e286a34da24d67503b2e972546dbfcf2e1228
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,800100000000000000,0x175893de59faf86ff2feca7a268ae6814d889d92
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,420001000000000000,0x185cfafca1f2d364c1acb7d568b0f221623d40ed
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,16000000000000000,0x18799902c24dee7f499205f9e647c69e97eb193b
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,500000000000000000,0x19b97b896c241fc39852b1bc0ede5364a5b011f7
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,500000000000000000,0x1a5b37d3ed535e25a4857c4a1d7cc2c174a487b6
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,500000000000000000,0x1a7315019b5b1a83b06ee7972f86d1e881ac548f
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,1000000000000000000,0x1af115586a5de2c7db35749143b25a8dd7383956
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,118006528023035080,0x1bba15127f9fd12a20e0e8c3a1e9c88245452ef3
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,610000000000000000,0x1bfe8b25a7308c341bceb8c71c9ecbb8b56f8400
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,488485523587457500,0x1e30eee1a69ea39e73ae924e8e74d89f90e28dd3
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,110500000000000000,0x1e6be8b36cf529d9b2bf5dfe6684ed970da96992
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,400000000000000000,0x1ec64949e7ccae961293f40d6c20a4bce2097fa7
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,29339905323670770,0x2070277f91d9f8383e450aed81be5347f5f9ea34
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,800000000000000000,0x21557d93264d3f04dde870746d68ded99cc159b6
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,510000000000000000,0x22fbd1c2d3de39076c2ad03725e9f1fe4e6a0df5
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,16576139200456182,0x238afe488509b59474f10db0c58e2c73415e0b71
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,3802635592598168900,0x24a30823bd87e785b0c4b3803a2bffd91eb6876f
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,711330000000000000,0x252caa7c46d0b20afd335facfa4dcf53045ad189
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,462000000000000000,0x2554c11407adbdda4927f389373d932e61fd8fac
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,1235000000000000000,0x25d61994536be3c6660e6954c1d2d7a9cd28a1b7
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,700000000000000000,0x26d5091bf8353f4553dff080d6687d434dfb6408
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,120000000000000000,0x27a517eb3a9f7a120006af1af5a18357e5f0a2c7
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,25000000000000000,0x27bd51fd2d802621b9cf61bab2545e569e78bff7
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,15000000000000000,0x27dcbbd06c19f692e2e5e8ac1f201e911d1c66a1
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,550000000000000000,0x28867de9098ab9ed4e6aa7c7fc51be553252d52a
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,1000000000000000000,0x28c3bfe0cfe3f10cf0135da5de9896571ef5dda5
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,14073900311214934,0x29029bbe90540245c3d05cdd52f06730deccac2f
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,490000000000000000,0x29101c9e06947743174fc540983e56f587be0cb0
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,16000000000000000,0x297672692ba46965c5a2e8ba6cfedfd0b3a16327
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,430000000000000000,0x29ab060bd02cd22e4042095679cfc5118098d46c
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,480000000000000000,0x2a14cb2b30e412642fd81f20f1c7806472cf81d8
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,17257542588311664,0x2a2b5ee4240bd0d7cc6b42248576609196536e3e
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,600000000000000000,0x2a402a12723457ce8243a70b63f745c462bd11f9
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,750000000000000000,0x2b44d9764fbbd2b07fbc48212aee4da331806062
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,25000000000000000,0x2bace547bb9992a8b30072dc5d5a66c509c86a66
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,435600000000000000,0x2ca2a730ef23da040faacf237e9394681c9cb4f4
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,20000000000000000,0x2d1cb5ed13c731604a3f1d48dc206d85fe5e52b1
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,15000000000000000,0x2e12f8894e40669276f3d470060616f13e06eab8
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,430000000000000000,0x2f02f8e0ea13f20333a51b19c14ed8d16a20a943
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,510000000000000000,0x305718ce9acc26f710cca37be65b4946a486855b
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,800100000000000000,0x32542ded523cb0342ac019ddd39e35e8746f82ed
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,500000000000000000,0x3296e3b69de53172ca297c092e72132035a5dc66
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,510000000000000000,0x32bcd41d2093212b647a789dc7ff6b1021d9ea98
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,20000000000000000,0x32e738a8e67c1f90f630056522d4241ab0c25bd3
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,20000000000000000,0x3326e4adc42637cf5e7cf68d98f47154553a91b0
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,14735570192888613,0x3355389f7f41c955d95c3629506a43ec96211d7a
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,480000000000000000,0x3380b0c20131d59b0591782e713d819dc5a1968c
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,699000000000000000,0x346790c85882719d3806c1a7933dd7455a4f5b09
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,490000000000000000,0x3677b937001378106aa95b07c9d43c30c73f646b
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,450000000000000000,0x37e3ba0818453197e80c8676ce4f51e1b6099781
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,520000000000000000,0x38c0075269c3c11d5631c2e16e3a61d20cdb9614
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,514000000000000000,0x38e063bb03399eefd194600f8884618cf653e1ca
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,11000000000000000,0x39c31a899662da8bba43862c82c8ba531dc61390
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,500000000000000000,0x3bfa8e44ea1a8d608e75a82c1f2a8e990265faf9
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,600000000000000000,0x3c5501066f049bf00d4c851fad3ee345c8961484
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,485000000000000000,0x3c97e2b3d31629d9c77dc3e09f8b18d79fead3e3
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,33841067529871120,0x3d1634e1638917f26cb207cc2dd3b481be6d5361
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,20000000000000000,0x3f86a3993c330dae0193b6081d49b32fb21090b8
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,1000000000000000000,0x3fa96f50de9335e6a36dafb5d50164fbac181ea5
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,550000000000000000,0x401eb34fb48176ebaa88f56597f6c7ac68abc740
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,521000000000000000,0x4162d131db965433ee1cf2085e7b55408e9ee201
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,500000000000000000,0x41aa328721917389fa1bbecb51db70061cf534fb
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,650000000000000000,0x4267ca7c40d73ccbb532fb0f2359eba7cf836112
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,610000000000000000,0x432c53218a11bed08d238cf84ff547ce4fe933ab
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,550000000000000000,0x461462fc0a8c05ffb5b5fe2e82b3a3ab292db23a
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,550000000000000000,0x469ce8788f99b45dda2a85807c00d728cd8462a3
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,17394166816530000,0x47075648c0c715e68b49d938b87552fab718a9c8
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,550000000000000000,0x4764e2d1f34406cbfcbb91759103db97d8327e36
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,450000000000000000,0x48690f85e7bdfc59c67405907a450cc568ad4da2
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,619000000000000000,0x489362c11acbeffdf713e68c834d64102d3f68ec
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,500000000000000000,0x4a118ed231eac5726121efc35c52e7417b240b19
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,500000000000000000,0x4a20823d4331c29e13b53a3a9658c34d435bca05
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,517000000000000000,0x4a7c1487b6253729401c2f3f3a2045e6f94d54d1
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,550000000000000000,0x4ae84046dd7450255579d7103551ae287a93feca
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,451000000000000000,0x4b69511c0b077200771f73f3c7cd4ecd60c77707
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,15000000000000000,0x4b9708c05b883ee55b15e40959ccd0f1e6a80a4e
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,500010000000000000,0x4c0d13d089a60f726d56d49b7648c374c57fb059
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,500000000000000000,0x4c5d0317dc00719a1fc07b5be10cdcaac8d84e97
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,484626564340000000,0x4cd2888489bc88f29d2f7c887fd1c376f8a7749d
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,520000000000000000,0x4d56118bbc351a19c5490b0ca33a76a7085c8d3b
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,598000000000000000,0x4dedb6e9d58a577ac6c04fe0c74ceb2b3a34fa59
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,600000000000000000,0x4ea0dfe37b6f081f67b7f26f5c67b0a19a16150f
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,15570610274367990,0x4ecb77536383295cf1d6191855f4c24e7c5e034c
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,12000000000000000,0x4f50704b836eb4a6c448c40fc2f315f3fcffb74a
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,700000000000000000,0x503808754239306572edb923f33119ac67529bca
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,13792252903184565,0x50c311e3989482de510ccbe0ab3342de57c10ad9
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,530000000000000000,0x50c3738b41bf9e1cea5f991949588b70c6247c1d
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,503093073694582100,0x51be7bdef7cb9d20cee33d6d272b15d2a510c363
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,30000000000000000,0x51f884ab949bbf579f0ce646c42ec8d87aa22b77
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,450000000000000000,0x52a56f49e58c6c2e81a89c6f5890aa37a86d18d9
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,940000000000000000,0x52d118e5bab6c53a845feb84be139ec8c0db6d5c
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,19999644642643765,0x54b00aae51e8c8f022e420681da940ad08b780d4
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,1000000000000000000,0x55bbcea2e28b3e25391839cbae1cb9bece406dcd
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,520000000000000000,0x563e5bfc624fbae342ff18171ccaec6197b60194
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,12723773247784028,0x56a6b552e15b467320519decfaa283be8dda5579
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,710007000000000000,0x585326b9ab31f38089228645c8bed03960da07a1
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,490000000000000000,0x58675d3aa3b1afdc7705a97ad7a9c86088373acc
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,518321000000000000,0x58ef9b1a73179b0e50ec6665cbe8bfe10fa38a88
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,14671959091133524,0x59070f02fa3693bb7af1a41e80cc0ae3f1509e4b
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,437715593000000000,0x594abfeae5943e2d47e019939b5257eae38222d7
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,14197920361453100,0x599f93f297bb772e57e9e4921b1a589a4a762146
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,509652880107270300,0x59c530055daaf3bc8216570897d0957481319ae4
3040699,1711020769,0xb5bedd42000b71fdde22d3ee8a79bd49a568fc8f,10000000000000000,0x5a40707e59a1155725aa1f95f0b43eac28d44cbe
3040699,1711020769,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,610000000000000000,0x5bbefaccc1a8e1ecb0d470f941668562eeb46ff0
