user_address,token_symbol,token_balance,token_address,block_number,timestamp
0xd312818347fb054d30925488a7dcfab6e19e9421,usd+,8832,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x428c4f6eb3139434c79918af588bfb294d913da2,usd+,8423,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x221c5ed6f408e5ccf733a7401aefb24263ca0d03,usd+,7265,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x73b6a7a6e39a2e405087164d7f407a0bd2c86dcc,usd+,7173,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x4fd1cb0c9661e1886734e7ab9c0197a37cb1a02c,usd+,6625,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0xd04604f57860fab703a7279e7b47e123d5d56653,usd+,6625,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x050697f00431024f75c6952bc3f32e010d9cd948,usd+,5521,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x495f116c73c4306dda0e53bf693b55931a802d64,usd+,4968,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x06ccda5dcd7533e548cde11af604781f1a7aa18a,usd+,4417,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x7b083271df172787d2342280efa5b92da7694fd3,usd+,4405,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x7812e7a67bccb7941e69ccc130aa6c4825f48cdd,usd+,4037,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x94bfe225859347f2b2dd7eb8cbf35b84b4e8df69,usd+,3896,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0xfe97e7acbaac325aebf0cc1c6d9a0bcf2cd48750,usd+,2410,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x603bb7eaf58d36409220bda0c4e589ca825eca3d,usd+,2332,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0xf3b059c887172f2cc52b5e77ee3b2c8b3a32e6ef,usd+,1722,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x0e6c677d8a38bf7133fa79d961d800171c26bb45,usd+,1697,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x94824d798c4d2fd2e093ee4e0084d2f1f75f7554,usd+,1505,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0xb4a3c2debfc033ee3399ad6adf0b4fc74db92baa,usd+,1448,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x0fc357bed159ee3c7fd536ffbc154f96e5bd5db1,usd+,1276,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x38071e24edbf4798a0248bc4932abec25871cbc6,usd+,1268,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x9b1d8ee7d50571ec595ecc303bcac4cd259a3bf3,usd+,1110,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x0a50de01d53a46d00686a29a0368dc2a7fc34e80,usd+,1035,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0xeefa4ee58189920b8b5edf10d3e5d0cf0791dcdc,usd+,851,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x3776e8a0746661e330b881bc1327accc2054bd5f,usd+,665,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x06ae997194d73c3a25d7ed613b3f1be8ba3783be,usd+,665,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0xeaf988c649f44c4ddfd7fde1a8cb290569b66253,usd+,538,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x3f9cfd9603c44492eeb1af06709d82f856d4ab92,usd+,495,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x8cb6943c6853999edd223d4696a53c83147d9910,usd+,437,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0xf6d52fb9613ddbd3eaf4db92d0de4c6e23f347a2,usd+,432,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0xd1d07e258903bdfc6eb8c9e62cee2cda39e95ae4,usd+,368,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x836ddeb31bdafb3a7e65709390fc4384af9f1722,usd+,348,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0xe324c2478a8c2cb019c32609d60691f2fa362f0b,usd+,196,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x1d8b6fa722230153be08c4fa4aa4b4c7cd01a95a,usd+,122,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0xb3e35010e3c37e5c96bc05109589d0ebe264ee6e,usd+,92,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x62cce1f4eb2209016fdaa0d39e478a5140d97b9e,usd+,77,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0xb7fc44237ee35d7b533037cba2298e54c3d59276,usd+,21,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x915feb0cebc5bf3e62572db8678de1d471f188e9,usd+,2,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x5488565aea477f715f62232229619c88a617ba71,usd+,2,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x56f37876d01fe5df3959f7abf24272d63e9448b2,usd+,2,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2661808,2024-03-03T22:32:33.000Z
0x7160570bb153edd0ea1775ec2b2ac9b65f1ab61b,usdt+,2266121746,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0x9030d5c596d636eefc8f0ad7b2788ae7e9ef3d46,usdt+,49778273,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0xbfa04e5d6ac1163b7da3e873e5b9c969e91a0ac0,usdt+,29287456,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0xbe23da11fbf9da0f7c13ea73a4bb511b9bc00177,usdt+,4770416,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0x0e6c677d8a38bf7133fa79d961d800171c26bb45,usdt+,2379413,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0xe324c2478a8c2cb019c32609d60691f2fa362f0b,usdt+,181707,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0x4f82e73edb06d29ff62c91ec8f5ff06571bdeb29,usdt+,175840,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0x1ba6d14b15e30b1efc382ad3a2122fefefc681d1,usdt+,16233,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0xc44e403dddf8c0ef8226c015e6c6378fe832f5bc,usdt+,38,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0x58ac068eef3f49e019a88c7ecc9ac2fdd63fa755,usdt+,19,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0xc7bd9c76917f67c8e4eed5d5ea7b052f1118d429,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0x85bc4a90d3d3535e246d76e2c7bebd06c8a92f51,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0x4c32758cbf5277780317d04981ad70af15cfb0e5,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0xc828bf703064e271e5e6deacbe33ecb9a43dc93e,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0x93b5c7e577fc94321659ef5ade6718c1cbb9b01c,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0x88064c7ff090d6c589cf655cb1ef61a19f76834f,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0x870485c276157aee5660fcb67585c34d2ed3b506,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0x9a31d68c6ba0cbfed0268fd62afe8ccf36f31694,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0xc6aa10f1e7bc0d040d1a9a5c4bae95fcc36c4243,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0x0ec1f47a4874a717d12d02b4966e6a4b2d94683c,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0xf2cd8ff990102becce49c7a8da611c1077475ec3,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0xf3ce7c168a11e83e78acaae6dbc878caf55c5f8f,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0xa233e746c91a61e6322a04ba7dec77fea90a4ae0,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2661808,2024-03-03T22:32:33.000Z
0x7160570bb153edd0ea1775ec2b2ac9b65f1ab61b,usd+,358577409,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x9030d5c596d636eefc8f0ad7b2788ae7e9ef3d46,usd+,98706887,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x66b5847bf79629c777a3897da98ccc284d15e33a,usd+,1513300,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x77a7f6aac8d020eb2c9955ed00cdb05f1f4eb64d,usd+,1323987,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x4d319059e0b36f57de6c97db52b04a56156775b7,usd+,235256,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x2198bbf8a4f1a52161ab3411897cc4fb4e2cd5ca,usd+,167385,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0xff0386fe3c726eb54703ff97482b10ab84383104,usd+,116629,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0xcc56dd87294fda597f71abade8e233cf3a84fe43,usd+,115919,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x6cdb3a9d5e822753d4062f4ab35526f0ac2d816b,usd+,75736,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0xa8daef1ae1e8ab29ea94fe13fe79b5af829ed208,usd+,52465,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x850f412faa3a374d678bef321d34db3e12b1a8a0,usd+,38578,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0xe02c230b2376a809b2f31d77c3615fe4c184a22d,usd+,27216,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0xfe97e7acbaac325aebf0cc1c6d9a0bcf2cd48750,usd+,6294,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x410303943dc392631fb202f429c363dea1feb2e2,usd+,4122,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0xba2027eb3e033ddd99c413b6b6339a489a486df0,usd+,4000,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x2933749e45796d50eba9a352d29eed6fe58af8bb,usd+,3383,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0xbb13c1fb58d8db2881cbdec236b6705edcd6471b,usd+,3321,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0xeaf988c649f44c4ddfd7fde1a8cb290569b66253,usd+,1091,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x358f027bf2e59e8b3dc4c9a807d79569c0c5f59f,usd+,857,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x353c1f0bc78fbbc245b3c93ef77b1dcc5b77d2a0,usd+,337,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x1d8b6fa722230153be08c4fa4aa4b4c7cd01a95a,usd+,248,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x6b411fc6d8ff1880268a9538eb9192a928c80114,usd+,229,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x47fbcd36494fef0fcb4f70762e8fb9a3078507f8,usd+,184,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0xa3cc2d84296bb93234e1e3929ac66cd9a62573c3,usd+,115,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0xb4a3c2debfc033ee3399ad6adf0b4fc74db92baa,usd+,18,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x4fd3b6c5243caa9b35605dce9029d10ecaa32d4e,usd+,18,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0xe9ec8811765bfdce147267d5ad5c08453168fa8a,usd+,16,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0xc44e403dddf8c0ef8226c015e6c6378fe832f5bc,usd+,3,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0xc828bf703064e271e5e6deacbe33ecb9a43dc93e,usd+,2,0xB79DD08EA68A908A97220C76d19A6aA9cBDE4376,2761808,2024-03-08T13:39:14.000Z
0x7160570bb153edd0ea1775ec2b2ac9b65f1ab61b,usdt+,2660599137,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z
0x4d319059e0b36f57de6c97db52b04a56156775b7,usdt+,230518723,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z
0x9030d5c596d636eefc8f0ad7b2788ae7e9ef3d46,usdt+,221643386,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z
0x297ea3f24a60768dde825b69790e3cfab371b38d,usdt+,2482626,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z
0xab6e1938d982dbde84a1f4af0e268ac1c3113f99,usdt+,1568349,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z
0x007734c3c02618971f7daf6d071f06e93a1114ae,usdt+,1536537,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z
0x2933749e45796d50eba9a352d29eed6fe58af8bb,usdt+,1530483,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z
0x0a3d0705937c2e0137514f65ff1e841242613003,usdt+,281778,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z
0x8b0473e5f2871d420b7891c01a45ef84ee2d523d,usdt+,66480,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z
0xb68e09447b7d6ce3bb458eff585aa196a8154346,usdt+,31902,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z
0xa155f12d3be29bf20b615e1e7f066ae9e3c5239a,usdt+,24784,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z
0xc44e403dddf8c0ef8226c015e6c6378fe832f5bc,usdt+,1366,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z
0xc828bf703064e271e5e6deacbe33ecb9a43dc93e,usdt+,5,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z
0x665dbd64804b666aafbcb90c3ae2a693b678494d,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z
0x5479dc9809c1e7fe77fdcd6aed10cc3c2d151bac,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z
0x0aef625bdcc0b08eb702f253cee2f7d2db7ddde6,usdt+,1,0x1E1F509963A6D33e169D9497b11c7DbFe73B7F13,2761808,2024-03-08T13:39:14.000Z